date of birth;age;sex;account;id;issued;active;payroll;segment
05.01.1968;49;Male;ABB individuals;01-0102-F-5320083;0;0;0;Workers
10.06.1989;27;Male;ABB individuals;01-0102-F-5327689;0;0;0;Workers
04.02.1989;28;Male;ABB individuals;01-0102-F-5343781;0;0;0;Workers
29.01.1951;66;Female;ABB individuals;01-0165-F-5347860;0;0;0;Retired
18.11.1974;42;Female;ABB individuals;01-0102-F-5334982;0;0;0;Workers
12.11.1987;29;Female;ABB individuals;01-0102-F-5334170;0;0;0;Workers
16.09.1958;58;Female;ABB individuals;01-0102-F-5326775;0;0;1;Retired
16.01.1951;66;Male;ABB individuals;01-0102-F-5323204;1;0;0;Retired
17.12.1967;49;Male;ABB individuals;01-0102-F-5343812;0;0;0;Workers
15.10.1982;34;Female;ABB individuals;01-0102-F-5330861;0;0;0;Workers
10.09.1957;59;Male;ABB individuals;01-0165-F-5320850;0;0;0;Workers
26.08.1983;33;Female;ABB individuals;01-0102-F-5330694;0;0;0;Workers
15.07.1988;28;Female;ABB individuals;01-0102-F-5330908;0;0;0;Workers
14.04.1981;35;Female;ABB individuals;01-0102-F-5328130;0;0;1;Workers
21.02.1976;41;Female;ABB individuals;01-0102-F-5344355;0;0;0;Workers
10.03.1980;36;Female;ABB individuals;01-0102-F-5342600;0;0;0;Workers
21.12.1990;26;Female;ABB individuals;01-0165-F-5323305;1;0;0;Workers
17.10.1985;31;Female;ABB individuals;01-0102-F-5331053;0;0;0;Workers
24.02.1989;28;Female;ABB individuals;01-0102-F-5339310;0;0;0;Workers
04.12.1986;30;Male;ABB individuals;01-0102-F-5339974;0;0;0;Workers
17.02.1989;28;Female;ABB individuals;01-0102-F-5329218;0;0;0;Workers
25.06.1992;24;Female;ABB individuals;01-0165-F-5342604;0;0;0;Students
21.02.1982;35;Male;ABB individuals;01-0165-F-5345858;0;0;0;Workers
13.02.1977;40;Female;ABB individuals;01-0102-F-5342605;0;0;0;Workers
12.08.1974;42;Female;ABB individuals;01-0102-F-5340142;0;0;0;Workers
15.03.1985;31;Male;ABB individuals;01-0102-F-5331036;0;0;1;Workers
21.02.1939;78;Male;ABB individuals;01-0165-F-5336537;0;0;0;Retired
06.04.1949;67;Female;ABB individuals;01-0102-F-5321452;1;0;0;Retired
14.01.1936;81;Female;ABB individuals;01-0165-F-5336546;0;0;0;Retired
18.07.1933;83;Male;ABB individuals;01-0165-F-5330850;1;1;0;Retired
01.03.1949;68;Female;ABB individuals;01-0165-F-5320678;0;0;0;Retired
11.06.1933;83;Male;ABB individuals;01-0165-F-5326513;0;0;0;Retired
05.11.1951;65;Female;ABB individuals;01-0102-F-5321629;0;0;0;Retired
14.09.1932;84;Female;ABB individuals;01-0165-F-5334797;0;0;0;Retired
17.02.1983;34;Female;ABB individuals;01-0102-F-5336563;0;0;0;Workers
03.07.1990;26;Female;ABB individuals;01-0102-F-5339663;0;0;0;Workers
12.09.1990;26;Female;ABB individuals;01-0102-F-5347414;0;0;0;Workers
18.10.1966;50;Male;ABB individuals;01-0102-F-5337308;0;0;0;Workers
28.06.1931;85;Female;ABB individuals;01-0102-F-5322916;0;0;0;Retired
24.01.1968;49;Female;ABB individuals;01-0102-F-5342255;0;0;0;Workers
28.08.1956;60;Male;ABB individuals;01-0102-F-5319852;0;0;1;Retired
24.03.1951;65;Male;ABB individuals;01-0102-F-5321665;0;0;0;Retired
30.06.1980;36;Male;ABB individuals;01-0102-F-5334730;0;0;0;Workers
08.08.1965;51;Female;ABB individuals;01-0102-F-5329219;1;0;0;Workers
08.11.1938;78;Female;ABB individuals;01-0102-F-5320086;0;0;0;Retired
04.05.1979;37;Male;ABB individuals;01-0102-F-5340010;0;0;0;Workers
12.02.1985;32;Female;ABB individuals;01-0165-F-5334986;0;0;0;Workers
25.05.1961;55;Male;ABB individuals;01-0102-F-5345357;0;0;0;Workers
15.11.1986;30;Female;ABB individuals;01-0102-F-5341758;0;0;0;Workers
30.06.1979;37;Male;ABB individuals;01-0102-F-5341607;0;0;0;Workers
18.11.1991;25;Female;ABB individuals;01-0102-F-5330760;0;0;0;Workers
22.02.1980;37;Male;ABB individuals;01-0102-F-5334769;0;0;0;Workers
09.11.1966;50;Female;ABB individuals;01-0102-F-5324499;0;0;0;Workers
18.11.1986;30;Female;ABB individuals;01-0102-F-5335825;1;0;0;Workers
30.03.1982;34;Female;ABB individuals;01-0102-F-5330873;0;0;0;Workers
11.05.1952;64;Male;ABB individuals;01-0102-F-5322144;0;0;0;Retired
29.10.1992;24;Male;ABB individuals;01-0102-F-5330201;0;0;0;Students
11.03.1978;38;Female;ABB individuals;01-0102-F-5342612;0;0;0;Workers
07.01.1979;38;Female;ABB individuals;01-0102-F-5340445;0;0;0;Workers
26.06.1985;31;Female;ABB individuals;01-0102-F-5330611;0;0;0;Workers
22.08.1949;67;Female;ABB individuals;01-0102-F-5324480;0;0;0;Retired
16.09.1984;32;Male;ABB individuals;01-0165-F-5325969;0;0;0;Workers
20.01.1981;36;Female;ABB individuals;01-0102-F-5337629;0;0;0;Workers
06.12.1987;29;Female;ABB individuals;01-0102-F-5343740;0;0;0;Workers
13.08.1946;70;Male;ABB individuals;01-0165-F-5324488;0;0;0;Retired
10.11.1996;20;Male;ABB individuals;01-0102-F-5340304;1;0;0;Students
01.02.1959;58;Female;ABB individuals;01-0102-F-5321803;1;1;0;Retired
21.11.1961;55;Female;ABB individuals;01-0165-F-5321204;1;0;0;Retired
20.10.1930;86;Female;ABB individuals;01-0165-F-5340332;0;0;0;Retired
09.08.1974;42;Male;ABB individuals;01-0102-F-5329012;0;0;0;Workers
04.08.1989;27;Female;ABB individuals;01-0102-F-5334994;1;0;0;Workers
03.09.1970;46;Female;ABB individuals;01-0102-F-5342017;0;0;0;Workers
31.08.1949;67;Female;ABB individuals;01-0102-F-5347868;0;0;0;Retired
19.03.1938;78;Female;ABB individuals;01-0102-F-5322177;1;0;0;Retired
31.10.1968;48;Female;ABB individuals;01-0102-F-5347870;0;0;0;Workers
25.11.1951;65;Female;ABB individuals;01-0102-F-5321927;0;0;0;Retired
07.02.1974;43;Male;ABB individuals;01-0102-F-5336717;1;0;0;Workers
20.12.1972;44;Male;ABB individuals;01-0102-F-5331047;1;0;0;Workers
19.11.1956;60;Female;ABB individuals;01-0102-F-5346393;0;0;0;Retired
10.08.1939;77;Male;ABB individuals;01-0102-F-5334085;0;0;0;Retired
19.10.1980;36;Female;ABB individuals;01-0102-F-5336749;0;0;0;Workers
19.03.1975;41;Male;ABB individuals;01-0102-F-5336776;0;0;0;Workers
19.06.1989;27;Male;ABB individuals;01-0102-F-5336835;0;0;0;Workers
28.10.1963;53;Female;ABB individuals;01-0102-F-5337447;0;0;0;Workers
05.05.1989;27;Female;ABB individuals;01-0165-F-5336891;0;0;0;Workers
11.01.1937;80;Female;ABB individuals;01-0165-F-5336999;0;0;0;Retired
08.04.1974;42;Female;ABB individuals;01-0102-F-5337014;1;0;0;Workers
13.12.1997;19;Male;ABB individuals;01-0102-F-5336521;0;0;0;Students
28.08.1967;49;Male;ABB individuals;01-0102-F-5337225;0;0;0;Workers
25.02.1937;80;Female;ABB individuals;01-0102-F-5336652;0;0;0;Retired
14.06.1985;31;Female;ABB individuals;01-0165-F-5337252;0;0;0;Workers
20.06.1979;37;Male;ABB individuals;01-0165-F-5337338;0;0;0;Workers
14.05.1969;47;Male;ABB individuals;01-0102-F-5343851;0;0;0;Workers
11.09.1940;76;Female;ABB individuals;01-0102-F-5343915;1;0;0;Retired
10.10.1964;52;Female;ABB individuals;01-0102-F-5343436;0;0;0;Workers
30.01.1966;51;Female;ABB individuals;01-0102-F-5343930;0;0;0;Workers
24.11.1987;29;Female;ABB individuals;01-0102-F-5343466;0;0;0;Workers
01.06.1971;45;Female;ABB individuals;01-0102-F-5343986;0;0;0;Workers
31.01.1970;47;Female;ABB individuals;01-0102-F-5343992;0;0;0;Workers
07.10.1956;60;Female;ABB individuals;01-0102-F-5344004;0;0;0;Retired
16.12.1987;29;Female;ABB individuals;01-0165-F-5344106;0;0;0;Workers
10.09.1971;45;Male;ABB individuals;01-0102-F-5343656;0;0;0;Workers
08.08.1969;47;Female;ABB individuals;01-0102-F-5344223;0;0;0;Workers
24.11.1964;52;Male;ABB individuals;01-0165-F-5343770;1;0;0;Workers
26.09.1985;31;Male;ABB individuals;01-0102-F-5344259;0;0;0;Workers
14.01.1998;19;Female;ABB individuals;01-0102-F-5341666;1;0;0;Students
16.04.1945;71;Female;ABB individuals;01-0165-F-5342262;0;0;0;Retired
03.11.1987;29;Male;ABB individuals;01-0102-F-5342303;0;0;0;Workers
04.10.1974;42;Female;ABB individuals;01-0165-F-5342307;0;0;0;Workers
31.08.1938;78;Female;ABB individuals;01-0102-F-5341744;0;0;0;Retired
09.10.1986;30;Male;ABB individuals;01-0165-F-5342371;0;0;0;Workers
09.02.1930;87;Female;ABB individuals;01-0102-F-5342404;0;0;0;Retired
06.01.1939;78;Male;ABB individuals;01-0102-F-5342432;1;0;0;Retired
02.06.1972;44;Male;ABB individuals;01-0102-F-5341858;0;0;0;Workers
14.05.1972;44;Female;ABB individuals;01-0102-F-5341929;0;0;0;Workers
25.07.1974;42;Female;ABB individuals;01-0102-F-5341939;0;0;0;Workers
26.10.1984;32;Female;ABB individuals;01-0102-F-5341511;0;0;0;Workers
01.11.1990;26;Male;ABB individuals;01-0102-F-5342133;0;0;0;Workers
04.08.1960;56;Male;ABB individuals;01-0102-F-5341580;0;0;0;Workers
10.11.1943;73;Female;ABB individuals;01-0102-F-5341588;0;0;0;Retired
01.10.1970;46;Female;ABB individuals;01-0165-F-5347019;0;0;0;Workers
02.10.1955;61;Female;ABB individuals;01-0102-F-5347464;0;0;0;Retired
24.04.1991;25;Male;ABB individuals;01-0102-F-5347481;0;0;0;Workers
20.08.1991;25;Female;ABB individuals;01-0102-F-5347718;0;0;0;Workers
14.06.1982;34;Female;ABB individuals;01-0102-F-5345834;0;0;0;Workers
03.09.1966;50;Female;ABB individuals;01-0102-F-5347095;0;0;0;Workers
21.09.1978;38;Female;ABB individuals;01-0102-F-5347755;0;0;1;Workers
11.08.1937;79;Female;ABB individuals;01-0102-F-5345852;0;0;0;Retired
29.03.1982;34;Male;ABB individuals;01-0102-F-5345952;0;0;0;Workers
14.02.1969;48;Female;ABB individuals;01-0102-F-5347159;0;0;0;Workers
08.05.1975;41;Female;ABB individuals;01-0102-F-5345056;0;0;0;Workers
02.06.1974;42;Female;ABB individuals;01-0102-F-5345092;0;0;0;Workers
28.02.1970;47;Female;ABB individuals;01-0102-F-5346020;1;0;0;Workers
29.09.1983;33;Male;ABB individuals;01-0102-F-5346105;0;0;0;Workers
01.03.1928;89;Female;ABB individuals;01-0102-F-5346129;0;0;0;Retired
01.09.1935;81;Female;ABB individuals;01-0165-F-5345618;1;0;0;Retired
23.06.1993;23;Female;ABB individuals;01-0102-F-5345199;0;0;0;Students
20.03.1939;77;Male;ABB individuals;01-0102-F-5347325;0;0;0;Retired
01.11.1966;50;Female;ABB individuals;01-0102-F-5345267;0;0;0;Workers
03.05.1979;37;Male;ABB individuals;01-0102-F-5346960;0;0;0;Workers
22.08.1938;78;Female;ABB individuals;01-0102-F-5347396;0;0;0;Retired
20.07.1971;45;Female;ABB individuals;01-0102-F-5347406;0;0;0;Workers
14.09.1941;75;Female;ABB individuals;01-0165-F-5347670;0;0;0;Retired
07.10.1996;20;Male;ABB individuals;01-0102-F-5347673;0;0;0;Students
15.09.1984;32;Female;ABB individuals;01-0102-F-5339281;0;0;0;Workers
07.03.1936;80;Female;ABB individuals;01-0165-F-5339978;0;0;0;Retired
10.02.1966;51;Female;ABB individuals;01-0102-F-5340027;0;0;0;Workers
16.04.1984;32;Female;ABB individuals;01-0102-F-5339580;0;0;0;Workers
09.12.1997;19;Male;ABB individuals;01-0102-F-5339662;0;0;0;Students
10.07.1990;26;Female;ABB individuals;01-0102-F-5339118;0;0;0;Workers
17.02.1920;97;Female;ABB individuals;01-0165-F-5339710;0;0;0;Retired
03.02.1985;32;Male;ABB individuals;01-0165-F-5340227;0;0;0;Workers
04.06.1978;38;Male;ABB individuals;01-0102-F-5340241;0;0;0;Workers
02.04.1986;30;Male;ABB individuals;01-0165-F-5339829;0;0;0;Workers
25.09.1982;34;Female;ABB individuals;01-0102-F-5347292;0;0;0;Workers
19.07.1967;49;Female;ABB individuals;01-0165-F-5345593;0;0;0;Workers
19.07.1974;42;Male;ABB individuals;01-0102-F-5334399;0;0;0;Workers
12.01.1977;40;Male;ABB individuals;01-0102-F-5328318;0;0;0;Workers
10.11.1979;37;Female;ABB individuals;01-0102-F-5335006;0;0;0;Workers
17.09.1955;61;Female;ABB individuals;01-0165-F-5326829;0;0;0;Retired
18.08.1966;50;Female;ABB individuals;01-0000-F-5316577;1;1;1;Workers
10.02.1967;50;Male;ABB individuals;01-0102-F-5345483;0;0;0;Workers
03.09.1986;30;Male;ABB individuals;01-0102-F-5326311;0;0;0;Workers
24.08.1952;64;Female;ABB individuals;01-0165-F-5320048;0;0;0;Retired
27.07.1959;57;Female;ABB individuals;01-0102-F-5322185;1;1;1;Retired
26.02.1980;37;Female;ABB individuals;01-0000-F-5316597;0;0;1;Workers
07.07.1984;32;Female;ABB individuals;01-0165-F-5333943;0;0;0;Workers
09.07.1975;41;Female;ABB individuals;01-0102-F-5326814;0;0;0;Workers
03.09.1973;43;Male;ABB individuals;01-0165-F-5334194;0;0;0;Workers
20.02.1977;40;Female;ABB individuals;01-0102-F-5347189;0;0;0;Workers
12.04.1963;53;Male;ABB individuals;01-0165-F-5339685;1;0;0;Workers
20.05.1993;23;Female;ABB individuals;01-0165-F-5326830;1;0;0;Students
03.06.1977;39;Female;ABB individuals;01-0102-F-5342636;0;0;0;Workers
10.04.1983;33;Female;ABB individuals;01-0102-F-5341467;0;0;0;Workers
20.07.1983;33;Female;ABB individuals;01-0165-F-5337587;0;0;0;Workers
23.02.1989;28;Female;ABB individuals;01-0102-F-5334678;0;0;0;Workers
15.08.1948;68;Female;ABB individuals;01-0102-F-5321924;1;0;0;Retired
02.07.1976;40;Female;ABB individuals;01-0165-F-5326179;1;0;0;Workers
25.01.1967;50;Female;ABB individuals;01-0102-F-5324524;1;0;0;Workers
31.03.1976;40;Female;ABB individuals;01-0102-F-5327706;0;0;0;Workers
08.03.1975;41;Female;ABB individuals;01-0102-F-5347240;0;0;0;Workers
11.03.1947;69;Female;ABB individuals;01-0165-F-5324522;0;0;0;Retired
17.08.1951;65;Male;ABB individuals;01-0165-F-5328325;1;0;0;Retired
07.11.1987;29;Female;ABB individuals;01-0102-F-5327806;0;0;0;Workers
04.02.1934;83;Female;ABB individuals;01-0102-F-5334506;0;0;0;Retired
17.12.1935;81;Female;ABB individuals;01-0102-F-5334315;0;0;0;Retired
11.01.1940;77;Male;ABB individuals;01-0165-F-5333926;0;0;0;Retired
01.12.1933;83;Male;ABB individuals;01-0165-F-5339049;0;0;0;Retired
31.10.1937;79;Male;ABB individuals;01-0165-F-5320742;0;0;0;Retired
26.10.1947;69;Female;ABB individuals;01-0102-F-5321404;0;0;0;Retired
05.09.1949;67;Male;ABB individuals;01-0165-F-5320639;1;0;0;Retired
05.06.1934;82;Male;ABB individuals;01-0102-F-5330549;0;0;0;Retired
28.10.1982;34;Male;ABB individuals;01-0102-F-5336540;0;0;0;Workers
26.10.1948;68;Female;ABB individuals;01-0102-F-5323792;0;0;0;Retired
26.03.1988;28;Female;ABB individuals;01-0102-F-5326376;0;0;0;Workers
23.08.1959;57;Male;ABB individuals;01-0102-F-5327967;1;0;0;Workers
30.08.1932;84;Female;ABB individuals;01-0102-F-5340116;0;0;0;Retired
17.11.1954;62;Female;ABB individuals;01-0102-F-5321543;0;0;1;Retired
08.01.1980;37;Female;ABB individuals;01-0102-F-5347898;0;0;0;Workers
12.01.1979;38;Male;ABB individuals;01-0102-F-5339828;1;0;0;Workers
04.02.1951;66;Female;ABB individuals;01-0102-F-5345421;0;0;0;Retired
15.08.1996;20;Female;ABB individuals;01-0102-F-5327601;0;0;0;Students
19.11.1989;27;Female;ABB individuals;01-0102-F-5329211;0;0;0;Workers
23.01.1992;25;Female;ABB individuals;01-0102-F-5345857;0;0;0;Workers
20.06.1986;30;Female;ABB individuals;01-0165-F-5326788;0;0;0;Workers
02.06.1980;36;Male;ABB individuals;01-0102-F-5328553;0;0;0;Workers
02.07.1952;64;Female;ABB individuals;01-0165-F-5324508;0;0;0;Retired
03.05.1993;23;Male;ABB individuals;01-0102-F-5337073;0;0;0;Students
10.07.1950;66;Female;ABB individuals;01-0102-F-5324511;0;0;0;Retired
07.07.1974;42;Female;ABB individuals;01-0102-F-5335008;0;0;0;Workers
08.12.1953;63;Female;ABB individuals;01-0102-F-5346348;0;0;0;Retired
16.07.1952;64;Female;ABB individuals;01-0165-F-5321954;0;0;0;Retired
05.11.1991;25;Female;ABB individuals;01-0165-F-5339387;0;0;0;Workers
13.07.1991;25;Male;ABB individuals;01-0165-F-5334696;0;0;0;Workers
23.05.1941;75;Female;ABB individuals;01-0102-F-5340312;0;0;0;Retired
01.07.1966;50;Male;ABB individuals;01-0102-F-5336732;1;0;0;Workers
20.06.1993;23;Male;ABB individuals;01-0102-F-5334579;0;0;0;Students
06.06.1974;42;Female;ABB individuals;01-0102-F-5337259;0;0;0;Workers
04.12.1978;38;Female;ABB individuals;01-0102-F-5334274;0;0;0;Workers
23.01.1985;32;Female;ABB individuals;01-0102-F-5330704;0;0;0;Workers
27.09.1987;29;Male;ABB individuals;01-0102-F-5337567;0;0;0;Workers
26.02.1989;28;Female;ABB individuals;01-0165-F-5347890;0;0;0;Workers
30.01.1939;78;Male;ABB individuals;01-0165-F-5340292;0;0;0;Retired
21.09.1955;61;Female;ABB individuals;01-0165-F-5326244;0;0;0;Retired
03.09.1986;30;Female;ABB individuals;01-0165-F-5347891;0;0;0;Workers
09.05.1964;52;Male;ABB individuals;01-0102-F-5339636;0;0;0;Workers
17.03.1981;35;Female;ABB individuals;01-0165-F-5339441;0;0;0;Workers
10.04.1988;28;Female;ABB individuals;01-0102-F-5326808;1;0;0;Workers
27.03.1958;58;Female;ABB individuals;01-0165-F-5322038;0;0;0;Retired
12.05.1982;34;Female;ABB individuals;01-0102-F-5324531;0;0;0;Workers
10.08.1979;37;Female;ABB individuals;01-0165-F-5322000;0;0;0;Workers
29.03.1977;39;Female;ABB individuals;01-0102-F-5324532;0;0;0;Workers
29.01.1981;36;Male;ABB individuals;01-0102-F-5339886;0;0;0;Workers
23.10.1991;25;Female;ABB individuals;01-0102-F-5330855;0;0;0;Workers
15.05.1951;65;Female;ABB individuals;01-0102-F-5323182;0;0;0;Retired
16.01.1944;73;Female;ABB individuals;01-0102-F-5331072;0;0;0;Retired
23.01.1956;61;Female;ABB individuals;01-0102-F-5321795;1;0;0;Retired
15.04.1968;48;Male;ABB individuals;01-0102-F-5340182;0;0;0;Workers
15.01.1988;29;Female;ABB individuals;01-0102-F-5347878;0;0;0;Workers
29.03.1983;33;Female;ABB individuals;01-0102-F-5330872;0;0;0;Workers
28.03.1974;42;Male;ABB individuals;01-0102-F-5345383;1;0;0;Premium
27.09.1953;63;Female;ABB individuals;01-0102-F-5321880;0;0;0;Retired
04.10.1971;45;Female;ABB individuals;01-0102-F-5330895;1;0;0;Workers
07.11.1931;85;Male;ABB individuals;01-0102-F-5337625;0;0;0;Retired
02.11.1989;27;Female;ABB individuals;01-0102-F-5342630;0;0;0;Workers
19.06.1994;22;Female;ABB individuals;01-0102-F-5334481;0;0;0;Students
03.10.1994;22;Male;ABB individuals;01-0102-F-5334351;0;0;0;Students
23.09.1963;53;Female;ABB individuals;01-0102-F-5339232;1;0;0;Workers
12.05.1991;25;Female;ABB individuals;01-0165-F-5329112;0;0;0;Workers
25.10.1981;35;Female;ABB individuals;01-0165-F-5330295;0;0;0;Workers
25.02.1977;40;Male;ABB individuals;01-0102-F-5330313;0;0;0;Workers
25.10.1951;65;Female;ABB individuals;01-0102-F-5323773;0;0;0;Retired
28.02.1954;63;Female;ABB individuals;01-0102-F-5323806;0;0;0;Retired
30.06.1976;40;Female;ABB individuals;01-0102-F-5329439;0;0;0;Workers
15.11.1939;77;Female;ABB individuals;01-0102-F-5329662;0;0;0;Retired
17.07.1948;68;Female;ABB individuals;01-0165-F-5323154;0;0;0;Retired
14.06.1996;20;Female;ABB individuals;01-0102-F-5323608;0;0;0;Students
19.05.1954;62;Female;ABB individuals;01-0102-F-5323629;0;0;0;Retired
08.03.1950;66;Female;ABB individuals;01-0102-F-5323337;1;0;0;Retired
08.07.1994;22;Female;ABB individuals;01-0102-F-5329878;0;0;0;Students
26.12.1964;52;Male;ABB individuals;01-0165-F-5329917;0;0;0;Workers
03.07.1953;63;Male;ABB individuals;01-0102-F-5323423;0;0;0;Retired
16.08.1949;67;Male;ABB individuals;01-0102-F-5323435;0;0;0;Retired
01.10.1980;36;Male;ABB individuals;01-0102-F-5328827;1;0;0;Workers
21.09.1967;49;Female;ABB individuals;01-0102-F-5329980;0;0;0;Workers
17.07.1993;23;Female;ABB individuals;01-0165-F-5327789;0;0;0;Students
26.03.1940;76;Female;ABB individuals;01-0102-F-5328966;0;0;0;Retired
25.05.1940;76;Female;ABB individuals;01-0165-F-5330094;0;0;0;Retired
05.05.1950;66;Female;ABB individuals;01-0102-F-5323802;0;0;0;Retired
30.04.1954;62;Female;ABB individuals;01-0165-F-5341555;0;0;0;Retired
23.07.1950;66;Female;ABB individuals;01-0102-F-5321090;1;0;0;Retired
02.02.1971;46;Female;ABB individuals;01-0102-F-5326647;0;0;0;Workers
10.05.1947;69;Female;ABB individuals;01-0102-F-5320980;0;0;0;Retired
05.01.1948;69;Male;ABB individuals;01-0165-F-5321150;0;0;0;Retired
25.09.1996;20;Female;ABB individuals;01-0102-F-5326293;0;0;0;Students
01.02.1952;65;Male;ABB individuals;01-0102-F-5319558;0;0;0;Retired
21.06.1988;28;Female;ABB individuals;01-0102-F-5319669;1;0;0;Workers
14.01.1949;68;Male;ABB individuals;01-0102-F-5319582;1;0;0;Retired
08.05.1948;68;Female;ABB individuals;01-0102-F-5321242;0;0;0;Retired
29.01.1950;67;Female;ABB individuals;01-0102-F-5320999;0;0;0;Retired
14.01.1949;68;Female;ABB individuals;01-0165-F-5320935;0;0;0;Retired
10.11.1947;69;Female;ABB individuals;01-0102-F-5321265;0;0;0;Retired
24.01.1956;61;Female;ABB individuals;01-0102-F-5320873;1;0;0;Retired
06.05.1985;31;Male;ABB individuals;01-0102-F-5326384;0;0;0;Workers
11.08.1951;65;Male;ABB individuals;01-0102-F-5321148;0;0;0;Retired
17.01.1995;22;Male;ABB individuals;01-0102-F-5326326;0;0;0;Students
11.05.1941;75;Male;ABB individuals;01-0102-F-5321254;0;0;0;Retired
16.08.1951;65;Female;ABB individuals;01-0102-F-5321260;1;0;0;Retired
24.01.1976;41;Male;ABB individuals;01-0102-F-5326385;0;0;0;Workers
07.08.1969;47;Female;ABB individuals;01-0102-F-5326566;0;0;0;Workers
01.02.1947;70;Female;ABB individuals;01-0102-F-5321660;0;0;0;Retired
08.06.1979;37;Female;ABB individuals;01-0165-F-5326517;0;0;0;Workers
13.06.1949;67;Male;ABB individuals;01-0102-F-5321379;0;0;0;Retired
28.04.1956;60;Female;ABB individuals;01-0102-F-5319686;0;0;0;Retired
02.01.1935;82;Male;ABB individuals;01-0165-F-5321671;0;0;0;Retired
10.04.1951;65;Female;ABB individuals;01-0102-F-5321688;0;0;0;Retired
23.02.1947;70;Female;ABB individuals;01-0102-F-5321728;0;0;0;Retired
23.04.1951;65;Male;ABB individuals;01-0102-F-5326622;0;0;0;Retired
06.05.1993;23;Female;ABB individuals;01-0102-F-5326405;0;0;0;Students
26.06.1955;61;Female;ABB individuals;01-0165-F-5319522;1;0;0;Retired
30.10.1939;77;Female;ABB individuals;01-0102-F-5319647;1;0;0;Retired
19.09.1972;44;Female;ABB individuals;01-0102-F-5319649;0;0;0;Workers
23.04.1919;97;Male;ABB individuals;01-0102-F-5319650;0;0;0;Retired
01.11.1931;85;Female;ABB individuals;01-0102-F-5320666;0;0;0;Retired
23.05.1951;65;Male;ABB individuals;01-0165-F-5320680;0;0;0;Retired
06.12.1945;71;Male;ABB individuals;01-0165-F-5320898;1;0;0;Retired
25.08.1966;50;Female;ABB individuals;01-0165-F-5325976;0;0;0;Workers
07.09.1972;44;Female;ABB individuals;01-0102-F-5328219;0;0;0;Workers
15.02.1977;40;Female;ABB individuals;01-0102-F-5328232;0;0;0;Workers
